study_hours,attendance_pct,sleep_hours,prev_marks,assignment_completion,distraction_score,subject_difficulty,coaching_type,revision_freq,final_marks
1.464458818137346,89.54312404887965,9.062710817644842,64.51814408107234,97.97343347738597,9.219556301327502,5,1,6,53.229803870399316
5.942122921335242,69.28559517977675,5.026076651336416,29.5332868150268,26.82760204535567,1.4077045777121333,3,0,6,59.986375165600066
0.41266225338262075,66.63736379620565,6.27376848739414,52.0656391519784,4.097822224989045,2.2489680573040727,3,0,7,35.77379953777775
10.911844824945385,38.033821030845225,7.335729785565514,32.064522011382344,70.50632842053791,5.58134158128215,4,1,4,60.346056578038336
3.105359779200203,90.20977853446044,5.878333331086438,72.52609166499272,45.098650264834376,7.640930002129815,4,0,4,58.0420382881317
7.950267412247784,80.59700122459387,5.992405178631875,76.91511008134623,10.07528439595763,6.1935130593629895,3,1,5,72.84019766095071
3.7405329130729315,34.736785333000114,5.311992672514591,27.934739020459922,70.75228189780428,2.3213391280015614,2,1,3,50.489674482870285
6.24081625413373,79.5484568060838,6.949622716791753,57.96048895209832,3.1174909111921223,0.009430425274903342,2,1,7,77.76555463237167
6.560523352119356,68.04767521398523,8.954021696105812,81.09687920194378,87.01966904922422,7.571505803074392,5,0,4,62.02308709510416
2.2182534663063245,35.72077420227448,4.41069864604419,90.21222811632474,13.865252911330373,9.852073259110938,3,0,6,34.01851201449966
11.635015533174702,62.08104490700595,9.54103127127409,58.51384000563275,12.7311878746725,8.099131203060905,3,1,6,69.88711988554807
9.301593880333375,63.92874009910329,7.823613576237608,91.27094177085553,17.567229796858452,4.602066181566153,3,1,1,89.53953850198509
11.273987298770269,41.6042178114293,8.762912488760211,60.17667278420224,96.02663584920666,9.037672613991067,3,0,5,68.92217469482868
10.737928205131785,96.19887029001976,6.893334848410081,49.5642870949931,69.3169360253846,4.0984767311835,4,1,2,83.01258956369439
7.174799745733022,89.49827600364634,8.456616909968444,83.61523464146717,80.13715354636368,5.249340842434675,1,0,3,93.60835413951854
11.062490820277402,76.83156361303759,3.1134027813762706,56.97370328435668,39.7634985732753,4.771297673956832,3,0,5,62.31649001262823
1.061910024623034,62.360689270042506,8.728662973456746,55.39268829233923,33.631272750495555,4.476238726655249,1,0,0,34.05683974267285
2.3517943490297424,58.82358791091559,3.2809720135975655,56.773436705737126,23.448400678316993,7.751907692939057,2,0,7,36.97106518936353
0.5427274669264568,75.5681427005668,9.229393634540038,83.50887514023091,48.0648028312409,5.26768907269492,5,0,4,58.544651870063404
3.903963969159172,68.18023085848338,9.943739230670502,82.3956156266039,55.18287335341685,3.1671712202521607,2,0,1,69.8846005029752
4.664127476273784,34.359117411731994,5.058472235237445,50.26399943301584,63.17748436527554,2.581581676584783,3,1,6,49.47983203635729
3.256188381286751,65.87518541392322,4.472229894000556,44.997489490289375,25.71185039986945,0.37747316967433386,2,1,1,53.54150700932159
9.944850109823152,86.44825320629877,8.357543547006285,56.894601802934694,94.86540809029907,5.83195161883046,4,0,2,76.21338470500511
4.281039920323071,62.146791431787065,4.771184386441773,62.957938230283176,16.975849820713584,2.2996141540103423,1,0,7,62.21304523164582
3.371214116248569,33.63696042879879,9.058936682205424,37.87529079709977,96.56531747664123,1.481339220163831,3,1,5,55.439360362128454
6.512352997898981,85.03947395688232,3.719898145102337,79.5466313536693,1.4856122507503788,6.538299638276777,4,1,1,55.55288205005152
1.6910906996971518,44.09546474951821,3.8816863746555077,56.48620742993172,48.11256918168456,6.812092578215489,1,1,5,42.898723871624405
9.626363769048476,48.10345844216272,9.854060885704309,45.053416131496974,33.336783811656275,7.52154892257666,4,1,7,56.36590422264701
0.8946077241572499,41.529444740260715,7.716872287890032,28.011574472299294,44.91234139302508,5.035768963385915,2,1,4,42.45300394239248
11.842643239206208,53.115054541004824,8.92821057100267,37.91338703027052,57.0664578980789,8.940546052038865,3,1,4,65.53271441725947
9.26693723155989,82.97260539820445,5.2703056414606255,91.19608788169877,43.558915801270906,9.363427533982279,2,1,6,80.36089353240669
2.384588178410069,66.35701016527561,7.7353862466442305,42.882476511464496,41.4846850301595,8.073709397924894,5,1,1,26.627802598018498
0.06626540548322879,44.34168919054988,7.159692791160181,32.66444670252765,73.27234154133066,6.355934820081872,3,0,4,32.1243948412375
9.78553714145801,91.44810547064286,7.2220508408606285,54.55045937412449,68.58762750864646,3.0372095359118867,2,1,7,82.49133736410938
8.482288126171404,91.57072984660704,7.777727216764051,43.031580752018655,83.32712820358479,9.829449216202212,3,0,5,56.57464694854375
8.748086016491847,90.94048975322048,7.02751421190369,22.636943770339563,24.995898123949555,2.7413616719193836,1,1,6,73.54519949409134
9.25524416023135,46.71573479670775,6.003436585118662,44.23589129595629,60.952850975406356,2.0265692199043106,3,1,4,68.05009232658352
0.8885358208090843,61.58675409266917,4.931458860663827,60.80814679546015,58.51947853928539,4.421541137865828,3,1,7,50.28187160836856
4.301588742531271,98.94927592986126,8.380069316392415,61.37842790149752,36.973781087268875,0.5684057071238846,1,1,7,95.64665819312339
1.3904287143015566,84.04087334169932,4.583907010022303,46.741919088266656,48.605754190268094,9.784944646717907,2,1,6,36.89746940980875
10.357241110507122,31.901719485789187,7.8464801430809,53.54770671894505,31.378214330572874,5.884335564164248,3,0,0,58.44101445204028
7.479577521930695,34.56432138823445,4.633329758545287,92.41384386760748,14.18443976169852,5.5695209166417525,4,1,5,60.366306449245236
3.9707762982317902,62.475196376863295,7.377311189681177,48.30113579227337,21.380121066273283,6.557962798997199,3,0,7,45.94925187820645
0.7627002034322836,93.64541441030921,8.229547869903202,39.36701099449873,10.55136464012011,4.970236477772066,2,0,6,41.347289543487236
3.7317878605879464,67.70912585669,4.530997222345775,38.26002830500701,68.30695751901241,0.3206351709454158,1,1,3,62.78697587407942
3.9021998643209646,64.84687556240031,3.419603106029158,54.33234595281006,66.07273931091515,6.123112888403968,2,0,7,61.48830343970111
8.75527414005677,37.38315899696414,3.9168162009592185,76.9640111537708,95.06063715798729,7.161738769564306,5,1,4,61.144024899089054
7.650689656262557,75.9746073307006,7.241978770897179,35.44911381413549,72.96784136472412,4.1674906062405315,3,1,4,65.65406434621406
10.646552910915918,87.54722124201578,8.946124843580149,73.1972095355576,5.204583875613144,7.57295572071193,3,1,5,84.9694858963268
5.666579101943391,56.62940052552936,3.3149777486479706,21.586236751206222,88.42451739289542,2.2700129933842064,1,0,7,59.49144908963545
1.4351309512596204,84.29282956477292,8.139058813291523,51.41997334879595,86.26751629457257,2.2127659106618403,3,1,2,65.16727751210566
8.558937446675941,97.51336577305682,5.389230521650365,78.18987989020901,44.332032077269865,1.6141698768757395,4,0,3,80.24438246514086
9.12942058340277,44.26365213893824,6.349698589436658,45.40497168308235,58.586305052792156,3.7199475978916183,4,1,6,71.4791131408166
6.735326370833954,66.63307418363189,9.50201684891896,62.28028260840496,97.60783324725189,8.470120353890835,2,1,3,69.91281356640853
9.251606159454731,50.09965706592028,5.323800533150918,35.37344246194331,53.23043638481663,8.279120621490643,1,0,6,56.145760605513644
5.925547156372689,85.49980933236876,6.257358537576403,75.64965433446292,90.53218283760897,3.828242079635038,5,0,7,71.61609157927991
6.272793952583928,70.43153561168103,3.0957769033247677,23.92093274515697,8.303875781018643,5.891187359802366,2,0,3,31.26716601306416
5.130492220302596,74.42076922852127,3.5711910400338684,83.94069836566253,19.105186870868284,7.208163164749156,1,0,1,51.77330761104902
0.30502952092914226,85.85399117311258,4.810141137943488,34.86472898162511,44.07549434413178,2.41206774628023,1,0,0,33.32876587793933
1.2946971239196534,57.71793308637184,3.194965685747521,85.57985237812481,58.47568083373047,1.6814108589474708,2,0,0,50.349522823729174
0.377150228240811,94.05630478849302,7.419627282337757,46.4396930975388,81.62278518628003,9.72095993212311,2,1,2,34.97815720507553
7.636924935165364,67.3120207072298,5.9847884976113574,74.20126808558649,98.82621151431869,6.175573132096185,3,0,3,61.62698302488913
3.77227177291592,41.05683759847436,6.837016419096154,43.941897333964135,38.885149647411644,9.81415721833664,5,1,3,39.743052076998104
6.102848293976433,78.71293827181617,4.222530301274307,87.94337534259857,4.741563614008493,3.377559871322291,4,1,4,64.23253079496432
10.890797687113116,85.52829453067781,5.071524206056313,29.49778441387808,80.11715032953248,7.030316999741315,3,1,6,65.01798459549295
2.9915067497864993,52.173317394726865,7.646771323969076,33.388984195444905,60.43807190828081,2.2260363654123774,1,1,5,57.38728618544135
4.924595076427557,90.0025479899127,9.757119065412798,56.97725938691017,19.854285886820165,2.6120017127391293,5,1,1,60.265239957059
9.066613662516584,93.43002783360365,3.3529174152154644,26.145382927860958,49.48284566214202,5.119021212696239,5,0,1,44.96518305843084
2.7455779858994696,49.38331411644663,9.232690245986863,34.698513852632146,74.23102455337244,3.1961812550807123,2,1,7,68.47439248234059
0.9237589179455159,98.84650309006554,7.038168409178459,90.78247866590108,77.04117870686437,1.6762156384058446,5,1,2,74.63167710566735
3.4770174349652163,39.84980696341309,6.9474369672893665,93.23672458609154,49.9618411998762,2.62880701989326,5,1,0,64.57888969270584
1.934655447048053,44.141096788174295,6.501949746454322,48.21944969978165,30.521453012885914,0.3574839446586464,1,0,7,62.895808074184984
11.156371828110878,42.89573874666183,3.485758601329284,89.24645157604517,97.37425820384935,7.044236214774866,3,0,3,72.5588226367278
9.697444554773003,92.57927970055093,3.629137962153125,60.86185067550738,66.33626109564929,4.921166570858616,5,0,5,67.99433111600902
7.600845078125081,75.80047866274734,7.206384039613603,40.23068494053253,40.82375193462987,0.9424306640452562,2,0,2,61.346119020780556
10.457527082252613,40.6472998255591,5.386710000048908,72.6799040810449,28.04632242046524,1.716939931284912,3,1,6,77.43228084876905
9.644064922789374,60.82263928578443,9.420876466043765,69.41763549311429,73.11029830035622,1.0253453811264401,2,0,1,87.46175894951313
2.23884070663243,73.07086175488614,5.846133761516306,94.184398933155,24.21834455937677,6.125928082758765,5,1,1,46.84075518236692
10.710707981879732,35.84248594925683,4.0029702109184875,39.878546555696246,17.17099889736882,0.942103636124938,3,0,1,63.47044581975105
6.472106902987809,91.76914578851371,8.003031834514253,70.40446269963016,52.98338889620703,7.542823330352161,5,0,3,67.37146135495637
9.68928186196875,86.25224748090747,5.053473950087069,23.901781627208518,28.998739264414187,0.20510919320391174,1,0,3,74.77818912311972
10.753095599081918,65.36447415036469,6.678292151491252,28.523452902253958,62.890514492361504,2.4937578799589213,3,0,3,67.42792786232229
3.8160416996623665,97.69886306814193,7.88482949853619,20.293878121331996,11.793867487423348,8.906666758919071,2,1,4,34.52310387136018
1.320623094332121,59.24326854925698,9.301848778414492,94.95955107947549,65.49411045673216,7.18531318122246,1,0,0,64.23700693029053
2.7352219505033,98.88772233255484,8.545338363611734,80.17052728606083,28.329652799770223,0.7296833292568772,4,1,6,82.17097192447939
5.125293463515076,76.7543999162539,7.7345274751090685,79.00422610501556,0.024293443451273156,8.211261044851797,2,1,1,59.5709509767586
9.816177191069917,74.4269891277759,7.757432276766005,58.22945564661348,12.693605767417637,4.930351215402048,5,1,1,68.5237423271299
10.328766999076121,41.61684267070495,9.621472508224606,42.505031217908,93.3615377835094,8.467830271688292,2,1,7,73.04505130509392
0.08342556637428844,91.73494308132507,5.0707686824757525,31.344821334700693,86.73546391153579,6.007397744503934,4,1,4,48.52242115474936
6.128967630930789,59.92427815444306,3.007784659373312,41.35060541348477,23.360903203623685,6.818330320328587,2,1,1,34.70402446195044
5.008932037785348,41.35633840477355,4.9036819157873905,48.19784164468543,77.83719045454912,9.935015603957082,1,1,6,42.14865683908983
2.665293725648763,30.88252639830313,4.525239657387208,76.72325727352205,60.857159317397425,2.3233554592401817,2,0,1,57.913385044452916
1.4383844080041936,69.18289785468679,7.6328420957979874,60.47463416773643,97.09047114498695,6.239455747613883,3,1,3,54.60533847622712
4.0513820568435355,66.91797354858734,7.435981198358704,25.8112719916612,37.36056595340591,4.603213900573984,4,0,3,39.46089564906198
11.31491644695023,80.3547535658411,7.154229678933067,21.352175671918417,68.14606125171713,0.39451952922691436,2,0,0,74.18314850002147
3.8784351842490628,92.31806371124614,3.113704102466176,27.674913465054736,6.353572242391858,0.14470641502865034,4,1,6,54.69176655655384
6.225487460920393,35.558460925012064,8.101446381154531,50.787403527303454,39.6247346816406,1.1922857781785867,1,1,6,69.57068451497045
8.436227506742135,81.20475432382537,5.26471288739844,89.98946877867637,96.38176611881805,6.490917405385481,3,0,1,73.469445866906
4.363555228551528,43.118836086830754,7.655391923046418,67.80518609069162,53.89808744501205,5.671630879133922,5,0,2,50.515008126753415
11.661384992651527,90.07239372100148,6.896048999515074,80.13694249066364,28.787950333484456,5.534295611637274,2,1,1,86.18253821162367
11.549367539305335,87.33444597031593,5.39911647799535,54.97809458784114,12.027096312860685,0.31856762528260085,1,1,1,80.63188247612345
3.02138754990437,67.85556284898811,3.9420338697287542,47.124956239628204,70.35283401815305,4.69302996360007,4,0,0,37.82996203816425
5.966982070708625,79.71699590363181,3.6609322836233664,28.130027953746705,64.48560434297268,9.246228178425286,4,0,2,38.57411606111095
3.610539717801236,52.00450792286239,8.820628331785565,85.69497666396538,37.39387136037746,3.975918693106466,1,1,7,78.541062842048
3.4180859325296113,62.98175292529702,9.428782794570907,78.7370021770927,95.09413518658343,6.249224697884563,2,0,1,71.76315372002635
0.44264336825439354,87.51458283973301,7.548516327350097,32.60885731982938,2.2202812987850318,7.798186756231436,5,0,5,21.872061224791942
7.314772007758762,62.148563802124976,3.7240388040233836,58.41954229071954,30.37238516318258,7.839252791418875,2,1,5,57.71907006316284
6.032148278746337,55.04587857278092,5.814190518217686,56.55311059409337,92.10694862995814,5.192800823952713,3,0,6,57.631744708583874
0.6177450149998722,64.59487130752099,8.102574400736101,66.88186645148964,32.09354383194404,8.579519454023362,2,1,6,39.705079248691604
3.3437575708393372,87.97744767060529,8.458746188070478,90.96401704934459,25.225283385517038,3.9137809336374696,3,1,2,68.04559573657806
10.899190631599843,53.46456331596109,3.82753035603762,63.482858132185974,53.42204099312473,8.886932147847983,4,1,5,59.68711765846243
2.874742688003669,42.16331151950207,3.000215031917677,60.51629500839639,82.3801749920538,2.402271663955453,3,0,3,52.02606246894181
1.738738465094677,79.84098142315466,7.984959321164235,23.774219970099796,10.314676087836105,2.8021640699057104,5,1,3,41.40730435804782
5.873433123330756,87.81847488956572,5.496173231903439,24.718060701351796,94.30207096457362,0.531206241990011,1,0,2,65.78078676744029
11.827805449327208,37.04462349664733,4.781369321327822,34.051009349509165,79.5072881181164,7.955818365422829,3,1,7,54.21667293518013
2.904663258138005,46.79118789291613,3.0902822885266783,22.435307876881122,18.125025555155194,4.170552362327056,2,1,1,29.144347840674612
8.065626568870542,39.938039283269575,6.782095847330497,75.75146716775093,71.20079611981626,2.29116613911399,3,0,6,81.55983118880323
9.139435383944612,54.35589881075167,8.958055147981872,74.24977279954723,38.495872263755714,2.3179027761657967,4,0,2,77.86421886788187
2.851650527908796,61.52456852337889,9.703421523908116,30.20421758237322,40.22946780763187,9.013999412292332,3,0,5,30.09963239356307
8.738596183342315,82.41784358743146,6.960214654293025,82.70591755964607,78.32900924388665,8.33916600461037,5,1,2,75.65862856865303
4.413397592631039,75.5803309417172,6.601229294179259,31.6089526134584,96.27848079807322,5.535308853571833,3,0,5,58.36227027384454
7.587669967122954,73.46499972349018,3.5953946984246876,42.588169024801914,12.665587284719393,6.161108004157211,5,1,6,55.34614869614692
7.602356529130736,54.66624626267581,6.8421096107981985,38.673267437102375,42.06302368788194,4.74325570550291,2,0,3,52.21818479517677
6.429296208897101,88.9013287159332,5.659853552757762,47.923032392978584,48.09416080843035,3.9166654287880887,4,1,2,63.0802355047984
1.0834772406528996,62.99010171787152,7.249946966185038,39.09978244174714,37.63118169549976,9.154768812183315,1,1,6,33.65753211824869
10.023629947070855,98.53734566106081,5.721084435135827,56.6713194828839,36.3189123716225,1.2561270352030207,2,1,6,85.29976374772141
3.84936077966083,74.38994968070158,4.682093864152567,50.55559110160141,5.226866756159653,4.184467897162279,2,1,4,57.45292827233566
2.238222124798251,38.83853190951519,3.6647569265986357,93.99271180844949,68.55386205626233,3.445619079878753,1,0,7,64.4401893687835
0.489301698657167,77.33242934528039,5.20442911212227,24.194476259616927,43.62144171200454,4.981507202511484,3,0,5,37.62509019590793
7.090715318258901,52.75728108021893,3.676513840014266,30.663603229051372,19.479380264392677,4.576318745451751,3,1,4,37.5861482407138
8.130772342107388,78.04290376802682,4.238278655767887,23.961942043145186,81.60335023020684,5.1888953165108145,3,1,3,57.184925389972925
0.19905394713427382,34.874880371368405,9.911353110056822,66.93808962367818,80.25607481516279,1.399189772269941,4,0,6,61.146247510977425
6.145116699591371,42.24170060231716,6.10872489834633,24.08819580602897,48.63916280888938,5.131415015132771,2,0,6,40.20596059491471
2.7179493023752554,89.90160812340504,6.723102365535116,82.73298030320925,29.845066114776053,2.4241881388721085,5,0,1,67.62379982426566
7.742073484913398,45.90256899164604,9.115329701160508,58.395397301144584,63.80927257964524,1.8433134898819126,1,0,5,77.37818076083713
2.0923971480598973,88.5928787670058,9.968982303434814,59.525571843615026,28.815213577740305,0.6483421878619122,2,0,7,76.02310494604887
8.29125285722959,49.54932619180873,7.079001145412771,62.119588078414566,23.600793032371204,7.626525587561409,3,0,7,54.73860727697539
4.640824155606449,75.00173370410954,8.6873167473092,32.8110279729658,73.05146540263266,4.274419208565599,1,1,1,54.23000424810622
11.240759864840815,78.59054014568818,5.288587170356727,34.826772733586566,4.0325239720950705,6.2664368331175835,5,0,3,56.042561232889135
1.650251329751919,65.8858327201537,5.140207702131038,43.91129921547535,9.476847103459395,7.275933433047434,2,0,1,27.72172112844907
4.092796212603102,51.37174736877119,5.818926046961922,64.51223118663886,0.6788174023589777,6.793166653135535,2,1,6,48.94543932140516
1.3616822548870688,44.88510634597673,7.707550838715544,35.75883319551609,15.294318647542616,4.705007190896823,4,0,5,29.870839074505287
11.096323419342752,32.323254819369836,7.775341824785691,28.724879534994592,6.899000871045946,3.8789852895172983,2,0,0,53.85231240104941
10.528072240571772,51.27624808685067,5.206676042546156,92.75876648138241,99.58023677799186,3.759599096406637,2,0,5,95.44078267099339
3.0952995325818673,75.72139533718982,3.932469468956401,21.648636110721718,28.880996995408957,6.400487969300563,5,1,5,25.706206209473937
7.9198085524101485,95.68133729139379,7.42677379525856,80.20230540020162,14.926801266924727,4.947943549418734,5,0,4,74.91511058939719
9.80666640241459,90.98431375841363,3.8982810353213515,79.10263621812666,24.099625799591795,8.491322479885106,1,1,0,67.72362795541456
6.6624097391935475,83.62453435747119,7.04944755760531,42.2910585383822,93.61255715401346,8.747019843267122,3,0,0,49.70173956962464
6.355806940272078,85.19131402773091,7.853954896394163,30.171996200548506,52.016022302439566,1.7056037800651846,5,1,0,51.84198250011909
2.90222749080542,76.54894324331967,7.904280474761162,30.922148502906758,36.48180963078569,1.3623365154572564,1,0,5,57.50075876007327
1.1172332136707905,48.220080029620206,8.274304774617178,72.30737129278944,87.33914579092193,6.3040092603599955,2,0,3,54.50440755102098
10.76658909543992,93.50365214940808,9.110015950959653,68.21049433146302,39.499027054903245,3.012257480622794,1,0,0,90.75106109353483
10.805016685959966,76.95126183340838,6.499712943753519,78.70592556885401,33.50085699576958,0.1857071876509886,1,1,2,88.84226033842886
7.597217487279215,69.2308441686308,8.111744326706997,90.31108792993285,20.728252254973555,8.88642669362955,1,0,1,71.05313781683303
4.068357492584408,37.769262844943675,7.334209147560857,71.8945522449944,37.77968239094115,2.2690076724380823,1,0,3,69.16621483304125
4.190514895351931,61.29388806644978,4.306479578583778,31.688865241358258,31.6684356016926,9.292806516858091,5,1,2,22.273516516255846
8.711468146442872,62.22507898413484,3.179827514085857,38.2581962574058,67.73039592981411,7.174344508782537,3,1,5,63.9968025999691
10.765323119430924,90.5194526665869,4.991789699738536,83.16452981548359,28.958270467072712,7.6265348991148425,1,1,5,77.60843235967691
10.645037091181408,68.2653754131452,6.101235944363336,35.69795568756564,57.71997464225615,2.014614957931604,4,0,2,60.86073106840373
9.358506550291487,56.62803842792867,7.319741611000594,25.439173771586105,6.589216503197271,2.341944256168129,2,1,4,57.49889132654578
7.704379753851454,98.37602299574615,8.949715313522438,72.74600405316878,19.128915669651438,5.212677538240658,2,0,4,79.15996183983394
1.009679579940586,37.750441532842096,4.373720016943159,50.18947666176065,40.74052716113488,1.7209985264986216,2,1,2,31.877954215460477
1.9395445691353652,59.578389981836125,3.8788485292893395,89.00300394094278,93.69492539086954,3.0543169268303227,2,1,7,68.18763834420342
10.782650262324951,32.94172726199837,9.744359632320293,68.76913033202462,37.72519857156954,3.2146247794780445,2,0,4,94.33416512374991
7.277148715915079,81.79328845368512,3.75631191563485,26.781423334374555,66.4074121199834,1.596299332527641,1,0,1,51.49131213231743
0.11036461939955577,94.26535865394054,6.349437490750324,91.08924254402456,25.508722242139815,2.0518283339516072,3,0,1,57.2583817454312
1.2176585143923853,49.60261306853426,7.098946101553113,39.39179477301845,12.703357597323173,7.885518420082565,4,0,7,20.847199060297065
7.96202122929667,90.08391737593846,6.789620946352068,45.290936780471434,5.853660008005013,1.6719585454726837,5,1,5,67.82061029110054
0.06073900615462424,50.45527613233284,3.602225099230602,50.16953102626565,30.541349854275136,0.28457391843922486,4,1,4,38.706980117541
1.9296966170099839,93.75391131507406,3.3991883980253355,23.841822230323494,15.766102679690796,6.293549426289385,5,1,7,27.222197040585375
6.584805472399033,82.77733325177488,3.7383839922272495,57.238656667295366,17.40104480161242,9.7598311939245,5,0,0,32.43962844487322
8.30274237231232,86.34347437890071,7.099113787108288,29.248886830646917,76.075930838695,3.312138146231214,4,0,7,72.60328663230942
7.823535114031206,31.260458892031814,6.810414213440247,50.072774501626384,1.5838070944874216,1.186557031962523,1,1,2,68.86093366976664
2.6912317135267174,97.39672499518181,4.636185544257209,46.303234099406325,55.78101257354344,5.703873253675308,2,1,1,47.01676081861675
8.54615065617043,80.86696944492263,7.464418992919141,77.96300625698775,37.94613805934648,9.063542110956462,1,0,7,73.20589428501013
2.846989049961601,51.33257667702934,8.740472514389545,80.23778837245484,50.65499999085472,7.8406177982847876,2,1,6,61.59628906450532
3.9047963779112127,88.05762654011929,3.2910527189261565,31.5059661791816,56.28302372146029,6.22515868412716,3,1,4,36.15658062254097
8.95789686141629,49.706483889045096,6.486909604836297,47.49133905344196,31.336769445727818,3.1505649660759936,5,1,6,63.082761418903914
7.795594788566576,91.09276876962895,7.825172884718832,48.00148707738738,29.51088601842853,5.4188017327622,4,0,4,60.16810757354278
10.190680925930135,37.880627328835594,4.76618348948781,31.35578329520638,73.34018493349058,0.9124484130425536,3,1,7,75.63052011440159
7.891354707604121,79.2580184222557,5.154396337052043,79.88401287883929,87.12769881211571,6.789454242806699,2,0,7,85.35700955995715
